,cultivar,Z1,Z2
3771,N009,1.4434505,1.0359281
3772,N009,1.6139551,1.1268039
3773,N009,0.4009321,1.0543513
3774,N009,0.39963192,1.2976056
3775,N009,1.6658282,1.1923898
3776,N009,0.89734006,1.408242
3777,N009,1.6469709,1.3936187
3778,N009,1.3340257,1.2367575
3779,N009,0.65285814,1.4525177
3780,N009,1.3617,1.0658073
3781,N009,3.2384248,0.53910625
3782,N009,1.1713557,1.5751504
3783,N009,1.411475,1.2622442
3784,N009,1.397485,1.7671715
3785,N009,1.4858216,1.221768
3786,N009,1.1705658,1.502124
3787,N009,2.9401884,0.57567525
3788,N009,2.731673,0.799697
3789,N009,1.4118286,1.3494319
3790,N009,1.9057575,0.82675534
3791,N009,1.4281291,1.2924039
3792,N009,1.6379207,1.1475947
3793,N009,2.3658783,1.5662156
3794,N009,2.113434,1.1795479
3795,N009,2.1456475,1.2558457
3796,N009,2.4786212,0.79056823
3797,N009,0.6440912,0.9766733
3798,N009,0.42435235,1.0212269
3799,N009,0.10542233,0.8772073
3800,N009,0.54635334,1.0376967
3801,N009,0.8784949,1.1693255
3802,N009,1.8179054,0.81804425
3803,N009,1.0733747,1.2986828
3804,N009,0.40172374,1.1076975
3805,N009,1.230978,1.3369079
3806,N009,1.2246946,0.94537634
3807,N009,1.3885955,1.4435683
3808,N009,1.1895893,1.4145839
3809,N009,0.4273258,1.1828218
3810,N009,1.9500513,1.7452843
3811,N009,1.0403323,1.3202697
3812,N009,2.1669366,1.2523481
3813,N009,2.405565,0.7500015
3814,N009,2.198659,1.3104624
3815,N009,2.84684,0.45541114
3816,N009,1.427726,1.0310904
3817,N009,0.85842973,1.5256678
3818,N009,1.341669,1.3568282
3819,N009,1.5558227,1.0640535
3820,N009,1.8994733,1.5587492
3821,N009,1.6250345,1.5584207
3822,N009,1.5634238,1.4918251
3823,N009,2.6297722,0.47709832
3824,N009,2.7642982,0.61551875
3825,N009,2.642887,0.98578626
3826,N009,0.9965755,1.115403
3827,N009,4.0871,-0.26224452
3828,N009,2.894737,0.23069024
3829,N009,2.0709722,0.9805617
3830,N009,2.1323473,1.4121898
3831,N009,2.8701231,0.44001138
3832,N009,1.2144972,1.1552845
3833,N009,1.6207156,0.68229324
3834,N009,0.6945594,1.4384826
3835,N009,0.3432077,0.92674196
3836,N009,0.6698983,1.0653076
3837,N009,0.47143972,1.087819
3838,N009,1.8179954,0.9472118
3839,N009,0.73135,1.0514401
3840,N009,0.276238,1.2770667
3841,N009,0.76226294,1.2594455
3842,N009,2.1164896,0.33928365
3843,N009,1.2691298,1.2987679
3844,N009,0.70073974,1.347244
3845,N009,1.5051343,1.3940108
3846,N009,0.76304036,1.2900019
3847,N009,0.61438876,1.039621
3848,N009,0.9825624,1.2031628
3849,N009,1.2565409,1.0156589
3850,N009,0.6662744,1.3863156
3851,N009,1.6620909,1.5213436
3852,N009,1.2210888,1.1784159
3853,N009,0.6377575,1.7032747
3854,N009,1.4189663,1.2311192
3855,N009,0.5511532,1.2404622
3856,N009,1.3614836,0.8115591
3857,N009,1.2092018,1.6260515
3858,N009,1.2908953,1.5069894
3859,N009,1.6546625,1.6204036
3860,N009,2.4363291,1.5259844
3861,N009,2.7525842,0.47526893
3862,N009,2.0832152,0.8230999
3863,N009,1.0443206,0.9926351
3864,N009,2.559244,0.8166488
3865,N009,3.4699557,0.35090524
3866,N009,-0.3313546,1.4292967
3867,N009,1.7935381,0.6935036
3868,N009,0.49008378,0.9079273
3869,N009,1.8764323,1.0625142
3870,N009,1.8400171,1.2825428
3871,N009,0.6521378,1.2048924
3872,N009,0.6462646,1.0355954
3873,N009,2.689687,0.5853381
3874,N009,1.2192582,1.1143824
3875,N009,1.9327598,1.2669293
3876,N009,1.3279444,1.0669237
3877,N009,1.5432353,1.0617208
3878,N009,1.6185151,1.0977826
3879,N009,2.1918366,0.9178134
3880,N009,2.0967457,1.0083958
3881,N009,0.9702858,1.2676896
3882,N009,2.31489,0.655535
3883,N009,0.69809663,1.4361937
3884,N009,1.4695437,1.6788203
3885,N009,1.6639663,1.2625521
3886,N009,2.0314577,0.78305626
3887,N009,2.0139742,0.8681464
3888,N009,1.7200431,1.043182
3889,N009,2.678066,0.53446764
3890,N009,3.2912767,0.22615767
3891,N009,2.593162,0.8358943
3892,N009,1.5210133,1.1244029
3893,N009,1.4137013,1.3261564
3894,N009,1.1413839,1.4797026
3895,N009,1.8632442,1.4045358
3896,N009,2.9398673,0.6433487
3897,N009,2.2860003,1.1176327
3898,N009,3.0547981,0.4260023
3899,N009,1.9330434,1.168064
3900,N009,1.8000973,1.5287235
3901,N009,3.3888755,-0.045946773
3902,N009,2.3040185,1.4119198
3903,N009,2.9897747,1.1878445
3904,N009,1.6762937,1.4716685
3905,N009,3.256255,0.76297396
3906,N009,1.8043277,0.7557846
3907,N009,0.8893375,1.4886514
3908,N009,3.2100894,-0.11141151
3909,T567,-0.055702843,-0.51029146
3910,T567,-0.14161292,-0.6958654
3911,T567,0.023899777,-0.292247
3912,T567,-2.128217,0.6234
3913,T567,0.09445992,-0.60418975
3914,T567,-0.15081112,-1.5497609
3915,T567,-0.31670153,2.5350199
3916,T567,-0.16824847,-0.5445944
3917,T567,-0.2007945,1.7621225
3918,T567,-0.21848053,-0.24568453
3919,T567,-1.4675381,-1.7489811
3920,T567,-0.10150012,-0.123112395
3921,T567,0.06512943,0.14965701
3922,T567,-0.041987203,-0.87327844
3923,T567,-0.11445455,-0.32275653
3924,T567,-0.33858994,-1.309506
3925,T567,0.20518665,-0.14163771
3926,T567,-0.15467274,0.04644547
3927,T567,-0.16508083,-0.2909091
3928,T567,-0.09789646,-0.93535274
3929,T567,-0.12683299,2.7874284
3930,T567,-0.27819836,0.011935741
3931,T567,-0.026395937,-0.009669313
3932,T567,-1.495439,-1.6604261
3933,T567,-0.14369105,-0.24142279
3934,T567,-0.0051053334,-0.21371724
3935,T567,0.21579646,-1.3604467
3936,T567,0.342699,0.10001216
3937,T567,-0.37278825,2.220356
3938,T567,0.1013072,-0.21940845
3939,T567,-0.28293276,-0.07070985
3940,T567,-0.22939153,-0.0790457
3941,T567,-0.39916486,-0.55667764
3942,T567,-0.27896476,0.6579352
3943,T567,-0.5993544,-0.38776678
3944,T567,-0.24095047,0.20827082
3945,T567,-1.5514654,0.7873182
3946,T567,-0.12820098,-0.002780898
3947,T567,-1.2557311,-1.2822949
3948,T567,-0.4012895,-0.8392058
3949,T567,-0.14234763,0.39755416
3950,T567,-1.2370882,2.673571
3951,T567,-0.3278074,-0.013115704
3952,T567,-0.01474344,0.06397076
3953,T567,-0.44627988,-0.40773168
3954,T567,0.06217193,0.14528376
3955,T567,0.087139755,-0.75813264
3956,T567,-0.016475555,-0.13884784
3957,T567,0.123305544,-0.6369173
3958,T567,-0.061236992,-0.011720028
3959,T567,-0.42045513,-1.3815014
3960,T567,-0.57503796,-0.49434945
3961,T567,-0.06125305,-0.40797427
3962,T567,0.13690494,-0.702139
3963,T567,-0.12756996,0.44965672
3964,T567,-1.222549,-0.6841672
3965,T567,0.21335022,-1.0828311
3966,T567,-0.289243,-0.6952565
3967,T567,-0.90508604,2.6908302
3968,T567,0.09674178,-0.48925915
3969,T567,-0.17565359,-0.14141333
3970,T567,-0.5709148,-1.2913736
3971,T567,-0.25698614,0.25047666
3972,T567,-0.26807907,0.07665183
3973,T567,-0.3422223,2.0532339
3974,T567,-0.114344016,-0.4582305
3975,T567,-0.5150988,-0.81628317
3976,T567,-1.6963902,-0.7910886
3977,T567,-0.24345309,-0.2935021
3978,T567,-0.7349193,-0.6903859
3979,T567,0.19317207,-1.0755426
3980,T567,-0.2351386,0.9848634
3981,T567,-1.3101348,0.4300211
3982,T567,-0.45822877,-0.13345423
3983,T567,0.14054734,-0.6066913
3984,T567,-1.1730307,3.0651855
3985,T567,-0.5513841,-0.60531425
3986,T567,-0.26070192,2.6458628
3987,T567,-0.40116498,0.06390481
3988,T567,-0.25385705,0.25440514
3989,T567,-0.075254194,-0.2140204
3990,T567,-0.8483601,-0.92967284
3991,T567,0.04942668,-1.2441134
3992,T567,0.05816312,-0.79496276
3993,T567,-0.033809394,0.04167732
3994,T567,0.17608635,-0.82756025
3995,T567,0.23575565,-1.4372437
3996,T567,-0.4083129,-0.8570801
3997,T567,-0.31893697,-0.5709275
3998,T567,0.023464339,-0.8825344
3999,T567,-0.38192457,0.6824064
4000,T567,-0.8746372,2.6411972
4001,T567,0.17911503,-1.1130216
4002,T567,-0.21935809,-0.72484666
4003,T567,-0.04685421,-1.0621264
4004,T567,-0.19307992,-1.2979212
4005,T567,0.17775224,-0.84199405
4006,T567,-0.21113747,2.4828217
4007,T567,0.059224185,-1.0984106
4008,T567,-0.2218375,-0.40355203
4009,T567,-1.3959737,0.21741478
4010,T567,-0.98831993,2.330095
4011,T567,-0.73314744,-0.4610569
4012,T567,0.008128637,-0.36208275
4013,T567,0.21697308,-2.3693993
4014,T567,-0.020664794,0.08608974
4015,T567,0.16569462,-1.2481862
4016,T567,0.010002319,-0.5098267
4017,T567,-0.28869832,-0.31529367
4018,T567,0.06997752,-0.75998884
4019,T567,-0.23461083,0.5134046
4020,T567,-0.38294554,2.4253826
4021,T567,-0.2610967,-0.04090003
4022,T567,0.03304339,-0.2540171
4023,T567,-0.04645244,0.33830076
4024,T567,-1.4578424,-1.5055989
4025,T567,-0.30526692,0.72969246
4026,T567,0.021355646,-1.2535509
4027,T567,-0.47511986,2.8994486
4028,T567,0.15530568,-0.19433585
4029,T567,-0.042695947,-0.61246
4030,T567,0.054130767,0.16326706
4031,T567,-1.2005545,-0.84970796
4032,T567,-0.060256757,-0.38425082
4033,T567,-1.6107256,-0.35708964
4034,T567,-0.22095042,0.71620065
4035,T567,0.015429884,-0.4794509
4036,T567,0.23884481,-0.74358755
4037,T567,-0.044721305,-0.279683
4038,T567,-0.082312405,0.63061094
4039,T567,-0.039256915,-0.4376669
4040,T567,-0.037676997,0.07283806
4041,T567,-0.15601033,-1.1014807
4042,T567,0.122461066,-0.89253247
4043,T567,-0.09125914,-0.75634164
4044,T567,-0.053674348,-0.54572594
4045,T567,0.05271713,-1.4051263
4046,T567,-0.31447622,-1.2060039
4047,T567,-0.22415568,2.162225
4048,T567,-0.23830765,0.54763204
4049,T567,-0.20801622,-1.2471943
4050,T567,-0.00076977536,-1.1160326
4051,T567,-0.46370253,2.1159976
4052,T567,-0.14748208,2.0582952
4053,T567,0.06567879,0.08677958
4054,T567,-0.051043093,-0.29590854
4055,T567,-0.03898246,-0.43650505
4056,T567,-0.26747432,-0.5023582
4057,T567,-0.15327531,-0.2213415
4058,T567,0.15831849,-1.2334856
4059,T567,-0.14240317,-0.1243884
4060,T567,-0.3681339,-0.35173708
4061,T567,-0.028886974,-0.3468328
4062,T567,0.23622349,0.21731253
4063,T567,-0.30440283,-0.6045116
4064,T567,-0.0359008,0.25283056
4065,T567,-0.18843353,-0.25819218
4066,T567,0.17409892,-1.0027586
4067,T567,0.102308355,-0.6292913
4068,T567,0.117815,-0.881375
4069,T567,0.0923944,-0.14421037
4070,T567,-0.16396226,0.17058064
4071,T567,-0.04895438,-0.4483344
4072,T567,-0.01850514,0.2726152
4073,T567,-0.31223354,0.46851197
4074,T567,-0.05948076,0.1890089
4075,T567,-0.59168345,0.30508193
4076,T567,0.19391006,-0.28525284
4077,T567,-0.19517004,0.35499844
4078,T567,-0.19127306,-0.55304635
4079,T567,-0.23448464,0.43387625
4080,T567,-0.07085468,-0.022200998
4081,T567,-0.33807403,0.48707798
4082,T567,-0.055323448,-0.49879476
4083,T567,-0.058845818,0.05004324
4084,T567,-0.0083285095,-0.13641365
4085,T567,-0.06637997,-0.13865818
4086,T567,-0.2767208,2.0962496
4087,T567,-0.0715754,-0.029454336
4088,T567,-0.50587046,-0.61548454
4089,T567,0.063182294,0.29949993
4090,T567,-1.7090039,0.5986962
4091,T567,-0.0395548,0.2334293
4092,T567,-0.13423029,-0.365292
4093,T567,-0.2727046,-0.76593757
4094,T567,-0.34463683,-0.37295347
4095,T567,-0.20416512,1.9778426
4096,T567,-0.18728557,0.3279023
4097,T567,-0.2125489,-0.4955274
4098,T567,0.53164345,0.15865448
4099,T567,0.064813964,-0.040039867
4100,T567,-0.19760044,-1.4438062
4101,T567,-0.15191707,0.44735295
4102,T567,0.04690866,-0.7261527
4103,T567,-1.4332461,-1.0239909
4104,T567,0.252285,-0.26614988
4105,T567,-0.20715292,2.3843617
4106,T567,-0.19666722,-0.75832015
4107,T567,-0.33376506,-1.1523167
4108,T567,-0.27615544,0.23262605
4109,T567,0.07058948,-0.15576811
4110,T567,0.109020084,-0.8022908
4111,T567,-0.09300367,-0.15721136
4112,T567,-0.22527507,-0.2416615
4113,T567,-0.12533286,-0.14220212
4114,T567,-1.7013783,2.1018367
4115,T567,0.0593721,-0.066674225
4116,T567,-0.18435457,-0.017103
4117,T567,-0.29402277,-1.4470899
4118,T567,0.019336477,-0.16622399
4119,T567,-0.47893417,-0.42837948
4120,T567,-0.1564508,0.0864036
4121,T567,0.1763976,-0.4431145
4122,T567,-0.20994286,-2.0132086
4123,T567,-0.32465833,1.904772
4124,T567,-0.027025653,-0.116845846
4125,T567,-0.507715,2.0233884
4126,T567,-0.42789733,0.35660708
4127,T567,0.35926527,-2.4066525
4128,U051,-1.2533491,-0.968946
4129,U051,-0.9292036,-0.25651836
4130,U051,-1.2051849,-0.68682003
4131,U051,-0.79901624,0.26509142
4132,U051,-1.0852399,0.7249376
4133,U051,-0.7445128,-1.7269356
4134,U051,-1.1519157,-0.78760445
4135,U051,-0.37103996,-0.21402743
4136,U051,-1.0523279,-0.5181511
4137,U051,-0.92913616,-0.5841068
4138,U051,-1.1686658,-0.6027608
4139,U051,-1.154324,0.4117191
4140,U051,-0.48522,-1.0577757
4141,U051,-0.9728333,-0.98685646
4142,U051,-1.0967348,-1.4131042
4143,U051,-0.78170264,-1.3072073
4144,U051,-0.36944395,-1.475703
4145,U051,-0.9716694,-0.46931472
4146,U051,-0.91286165,-0.7661073
4147,U051,-0.5959271,-0.9819773
4148,U051,-0.9668688,-0.29812768
4149,U051,-0.64292634,-1.1487851
4150,U051,-0.035195485,-0.5843513
4151,U051,-0.9820306,-1.2148379
4152,U051,-0.9863888,0.01789669
4153,U051,-0.3471373,-0.62665945
4154,U051,-1.3476549,-0.7528583
4155,U051,-0.14121023,1.461943
4156,U051,-0.49362358,-0.26314
4157,U051,-0.7973791,-0.5890564
4158,U051,-0.19404244,-0.54143023
4159,U051,-0.92068094,-1.4445446
4160,U051,-0.20336832,-0.3286419
4161,U051,-0.41233,0.02568448
4162,U051,-1.4168763,-1.060121
4163,U051,-0.6694948,-0.87816155
4164,U051,-1.067471,-1.2276207
4165,U051,-1.6655852,-0.76793456
4166,U051,0.51649684,1.6311916
4167,U051,-1.1037327,-0.77548677
4168,U051,-0.5969798,-0.78890735
4169,U051,-0.62783414,-0.66709954
4170,U051,-0.20605382,-0.85091984
4171,U051,-1.0997393,-0.9932695
4172,U051,-0.75973994,1.4496896
4173,U051,-1.2410327,-1.0984176
4174,U051,-0.8830777,-1.1177337
4175,U051,0.043603353,-1.9649588
4176,U051,-0.9747546,-0.9284942
4177,U051,-1.4488733,-1.0413834
4178,U051,-0.9118954,-0.8504708
4179,U051,-1.1734772,-0.7412769
4180,U051,-0.99455523,-0.13628441
4181,U051,-0.37293017,-1.1257802
4182,U051,-0.8742275,-0.68683445
4183,U051,-0.84546125,0.10879689
4184,U051,-0.9640049,-0.9034369
4185,U051,-1.0244457,-1.2242059
4186,U051,-0.97640026,-0.3565937
4187,U051,-0.46462083,-0.41703197
4188,U051,-0.5090125,1.9833405
4189,U051,-1.0956911,-1.1839713
4190,U051,-1.0002123,-0.80249184
4191,U051,-0.46856117,-1.9533551
4192,U051,-1.1408068,-0.69391775
4193,U051,-0.41249943,1.1116081
4194,U051,-0.67345107,0.010851428
4195,U051,-1.1576879,-1.1205071
4196,U051,-0.8492128,-1.9992454
4197,U051,-1.0395843,-0.9979562
4198,U051,-1.2486582,-0.49772376
4199,U051,-0.43196943,-1.2330241
4200,U051,-1.4756162,-1.2466713
4201,U051,-1.1405746,-0.5467907
4202,U051,-1.6647903,-1.630793
4203,U051,-1.5223625,-0.9454782
4204,U051,-1.0082966,-0.6131792
4205,U051,-0.8371469,0.25950179
4206,U051,-1.0281007,-0.721188
4207,U051,-0.87548894,-0.13179919
4208,U051,-1.6006836,-0.66774035
4209,U051,-0.5587105,1.8243804
4210,U051,-0.85732627,-1.0050466
4211,U051,-0.79634875,-0.49074453
4212,U051,-0.77833647,-0.6230526
4213,U051,-1.1712773,-0.8751393
4214,U051,-0.69876885,-0.5935042
4215,U051,-1.0876966,-0.9581568
4216,U051,-1.0232835,-1.0935811
4217,U051,-0.26413602,-0.27047926
4218,U051,-0.78338516,-0.07906802
4219,U051,-1.4424541,-1.6230496
4220,U051,-1.2090545,-1.2588359
4221,U051,-1.1342803,-0.997247
4222,U051,-1.239199,-0.89033115
4223,U051,-0.83582056,-0.7145757
4224,U051,-0.97494745,-0.661445
4225,U051,-0.9866676,0.21270698
4226,U051,-1.0668252,-0.016329914
4227,U051,-1.2637709,-1.385261
4228,U051,-0.85841244,-1.5400968
4229,U051,-0.22143641,-1.7442594
4230,U051,-0.49484313,1.5716646
4231,U051,-1.4586661,-0.4955533
4232,U051,-1.2740444,-0.28123716
4233,U051,-0.88085634,-0.61350095
4234,U051,-0.20723383,-0.4048125
4235,U051,-1.2418038,-0.6995391
4236,U051,-0.8989701,0.6910847
4237,U051,-0.4273624,-1.1615812
4238,U051,-1.5551261,-0.7716117
4239,U051,-1.1522139,-0.4689837
4240,U051,-0.20764863,-1.0341021
4241,U051,-0.120395035,-0.74129546
4242,U051,-0.33609602,-0.093176596
4243,U051,-0.79265076,0.18913162
4244,U051,-0.502504,1.7159742
4245,U051,-0.888714,-0.5520582
4246,U051,-1.1518509,-0.6098103
4247,U051,-1.0444365,-1.4882874
4248,U051,-1.0452108,2.644853
4249,U051,-1.1414965,-1.1073344
4250,U051,-1.6578559,-1.5297384
4251,U051,-0.8590604,0.2701444
4252,U051,-1.057144,-0.8147657
4253,U051,-0.5543338,-0.6648452
4254,U051,-1.0849035,-0.42817166
4255,U051,-0.12952676,-0.32649532
4256,U051,-0.8812592,-0.40331954
4257,U051,-1.0328296,-0.46479386
4258,U051,-0.59685653,-0.622589
4259,U051,-0.84017736,-0.057972606
4260,U051,-2.0021691,0.2523703
4261,U051,-0.924073,-1.1185027
4262,U051,-0.30207285,-0.28968424
4263,U051,-0.2696827,-0.072769254
4264,U051,-0.20316745,-0.3130818
4265,U051,-0.11723235,-0.7596545
4266,U051,-1.1303836,-0.728379
4267,U051,-1.3803003,-0.7803765
4268,U051,-0.42147538,-0.20912597
4269,U051,-0.4814435,1.976994
4270,U051,-1.3082266,-0.49671322
4271,U051,-0.9380259,-1.210301
4272,U051,-0.7398106,0.09869535
4273,U051,-1.0903932,-1.2282485
4274,U051,-0.5897958,-0.49263722
4275,U051,-1.084993,-1.1833065
4276,U051,-1.3637836,-0.6524554
4277,U051,-0.46245214,0.78743243
4278,U051,-0.44348466,-0.5271533
4279,U051,-1.1602174,-0.37542462
4280,U051,-0.3150027,-0.60230005
4281,U051,-0.87164843,-1.5028063
4282,U051,-1.0194056,-0.5946114
4283,U051,-0.9079865,-0.5917154
4284,U051,-1.1399045,-0.84135395
4285,U051,-0.95757115,-0.8156509
4286,U051,-0.60646814,0.35143638
4287,U051,-0.7335214,-1.3815329
4288,U051,-0.8488464,-0.23364916
4289,U051,-1.3022331,0.40916598
4290,U051,-0.30253947,-0.8327689
4291,U051,-0.88856375,-1.6113153
4292,U051,-0.8033469,0.4463122
4293,U051,-0.8579454,-0.3710563
4294,U051,-1.147469,-0.41911042
4295,U051,-0.96959645,-0.7886106
4296,U051,-1.0444056,-1.698338
4297,U051,-1.1264907,-0.76437867
4298,U051,-1.1168538,-1.0423654
4299,U051,-0.47997722,-1.5636601
4300,U051,-0.75319195,-0.3994684
4301,U051,-0.71345276,-0.8992445
4302,U051,-0.9049428,-1.5029966
4303,U051,-0.8914698,-1.046713
4304,U051,-0.84041816,-0.4556198
4305,U051,-0.8835543,0.40622696
4306,U051,-1.3332336,1.628104
4307,U051,-1.2840468,-0.98467785
4308,U051,-0.102418885,-1.1604164
4309,U051,-1.3612345,-0.67542505
4310,U051,-0.073553376,-0.41822195
4311,U051,-0.89301795,-1.4609201
4312,U051,-1.4664772,-0.624729
4313,U051,-1.5516654,-0.5559955
4314,U051,-0.06879523,-0.5473307
4315,U051,-0.9465584,-0.55699193
4316,U051,-1.5122484,-1.2290531
4317,U051,-1.5554384,0.9638252
4318,U051,-0.3096779,0.2867924
4319,U051,-0.9718607,1.9525347
4320,U051,-0.63393724,-1.4295605
4321,U051,-1.1624908,-1.2680378
4322,U051,-0.6392831,-0.705101
4323,U051,-0.731479,-2.1704118
4324,U353,0.04357533,1.2387618
4325,U353,0.36752236,1.5209023
4326,U353,-1.1346917,0.35784847
4327,U353,-0.2582793,1.0355649
4328,U353,-0.46834534,0.58951575
4329,U353,-0.26391137,1.3458239
4330,U353,0.004189358,0.80175877
4331,U353,-0.3420915,0.68072385
4332,U353,-0.44902572,-0.07770786
4333,U353,-0.098244786,1.9198717
4334,U353,-0.0698958,0.3079215
4335,U353,-0.83023757,0.1859751
4336,U353,-0.74123424,0.57868254
4337,U353,-0.19766583,0.07338834
4338,U353,-1.0404496,1.7081808
4339,U353,-0.3770592,0.7388315
4340,U353,-0.5151913,1.014099
4341,U353,-0.28961325,0.71618545
4342,U353,-0.89294225,0.3070079
4343,U353,-0.28084198,0.20337331
4344,U353,-0.567642,0.5032873
4345,U353,-1.0735302,-0.20476115
4346,U353,-0.016150866,1.2553548
4347,U353,-0.45705935,0.7806551
4348,U353,-0.65972424,0.38040006
4349,U353,-0.52025914,0.7797775
4350,U353,-0.39347395,0.16557042
4351,U353,-0.64488894,0.74727553
4352,U353,0.5420099,1.2766287
4353,U353,0.11565484,1.2517904
4354,U353,-0.35327625,-0.031412896
4355,U353,-0.8027941,0.3293066
4356,U353,-0.9131566,0.037548725
4357,U353,0.042660005,1.1778156
4358,U353,-0.14434735,0.7899756
4359,U353,-0.73483366,-0.19695598
4360,U353,-0.52144367,0.78258365
4361,U353,0.43666077,1.785611
4362,U353,-0.5034872,0.5510614
4363,U353,-0.5968001,0.65921986
4364,U353,-0.3401803,-0.17074081
4365,U353,-0.37830582,1.0708308
4366,U353,-2.1157112,2.6333747
4367,U353,-0.5541785,0.9781951
4368,U353,-1.290181,0.6660632
4369,U353,0.60822517,1.5359321
4370,U353,-0.33570823,0.4250108
4371,U353,-0.9961765,0.06064231
4372,U353,-0.35557467,1.8382279
4373,U353,-0.5364052,1.4809686
4374,U353,0.69639343,1.2189109
4375,U353,-0.7292678,1.636164
4376,U353,-0.4716897,-0.09124617
4377,U353,-0.7161983,2.1753798
4378,U353,-0.66432065,0.4220722
4379,U353,-0.8350828,0.12292568
4380,U353,-1.089851,-0.10642955
4381,U353,-0.5205654,0.5669025
4382,U353,-0.552911,0.40573093
4383,U353,-0.16714455,1.5301487
4384,U353,-0.34020212,-0.32832617
4385,U353,-0.5183095,-0.09369965
4386,U353,-0.5062273,-0.055246428
4387,U353,-0.43635672,0.20028149
4388,U353,-0.87203085,0.8560698
4389,U353,-0.3556118,1.0677111
4390,U353,-0.16553529,0.055198494
4391,U353,-0.08295639,1.5311903
4392,U353,-0.11083636,1.0089681
4393,U353,-0.26559702,0.8008781
4394,U353,-1.1127129,1.4617949
4395,U353,-0.7863871,0.78742355
4396,U353,-0.8707166,2.625736
4397,U353,-0.20060346,0.38161886
4398,U353,1.3036842,1.935437
4399,U353,-0.60693866,0.90001
4400,U353,-1.0344366,0.037266172
4401,U353,-0.55019474,1.8146988
4402,U353,-0.34753275,0.8132338
4403,U353,-0.8999244,0.12630825
4404,U353,-0.069663286,1.3561513
4405,U353,-1.0253208,1.2357329
4406,U353,-0.38122934,0.33817652
4407,U353,-0.6936969,-0.05887597
4408,U353,-0.05658891,1.654795
4409,U353,-0.11225778,-0.25651667
4410,U353,0.15836936,1.0647941
4411,U353,-0.2987628,1.1817138
4412,U353,-0.8798849,-0.047448367
4413,U353,-0.7559372,0.037207298
4414,U353,0.10174109,1.8099622
4415,U353,-0.37545416,1.4734416
4416,U353,-1.1479907,-0.03694823
4417,U353,-0.09413914,2.0705311
4418,U353,-0.3171155,0.89097404
4419,U353,-0.25807065,0.49206775
4420,U353,-1.0560915,1.7248764
4421,U353,-0.37169236,-0.054637432
4422,U353,-0.6499549,-0.14946337
4423,U353,-0.27124226,-0.02047205
4424,U353,-0.95185816,-0.38113767
4425,U353,0.10317025,1.3534188
4426,U353,-0.7871612,1.777057
4427,U353,-0.27234295,1.2986648
4428,U353,-0.44233218,-0.035889342
4429,U353,-0.04602377,1.6584662
4430,U353,-0.41836208,2.1537368
4431,U353,-0.8103478,2.2518349
4432,U353,-0.83374774,1.5808905
4433,U353,-0.6013067,-0.6197136
4434,U353,-0.18299714,0.9676371
4435,U353,0.5077633,1.7454307
4436,U353,-0.4618176,0.047056604
4437,U353,-1.2161987,2.5366616
4438,U353,-1.0517725,0.30484518
4439,U353,-0.6686414,0.10210352
4440,U353,-0.72038805,2.0234718
4441,U353,0.66253775,1.0672491
4442,U353,-0.44003236,0.5342851
4443,U353,-0.6285701,0.77793723
4444,U353,-0.5285465,1.8261653
4445,U353,-1.586369,0.28788608
4446,U353,-0.63603157,0.95650524
4447,U353,-0.9994173,1.8980031
4448,U353,-1.161815,0.13560294
4449,U353,0.090362094,1.0439761
4450,U353,0.2983974,1.7192754
4451,U353,1.3989141,1.2556654
4452,U353,-0.9001337,0.0096695125
4453,U353,-0.5934183,-0.015603326
4454,U353,-0.4604384,0.6147957
4455,U353,-0.6171012,-0.039696727
4456,U353,-0.3656949,2.0589228
4457,U353,-0.569923,1.0960243
4458,U353,-0.47923192,-0.10806414
4459,U353,-1.1744477,0.0052421684
4460,U353,-0.67725444,0.4425104
4461,U353,-0.32934186,0.9640283
4462,U353,-0.7852937,0.56661046
4463,U353,-0.23980916,0.82764673
4464,U353,-0.47849962,0.22687459
